Seq,username,userID,gender,totalSpent,monthsSinceLastPurchase,totalNumberOfPurchases,monthsSinceFirstPurchase,firstName,lastName,userPass
1197,user1197,10015,0,208,6,2,12,Francisco,Chase,user1197Chase10015
1198,user1198,10016,1,46,14,2,20,Nolan,Cole,user1198Cole10016
1199,user1199,10037,1,200,4,2,10,Ayden,Diego,user1199Diego10037
1200,user1200,10038,0,406,4,12,68,Dalton,Jeremiah,user1200Jeremiah10038
1201,user1201,10045,0,311,2,9,24,Shane,Steven,user1201Steven10045
1202,user1202,10047,1,458,6,11,48,Peter,Sebastian,user1202Sebastian10047
1203,user1203,10056,0,312,14,2,20,Damian,Xavier,user1203Xavier10056
1204,user1204,10059,1,203,2,2,6,Jeffrey,Timothy,user1204Timothy10059
1205,user1205,10064,1,79,30,2,34,Brendan,Carter,user1205Carter10064
1206,user1206,10066,1,170,32,8,54,Travis,Wyatt,user1206Wyatt10066
1207,user1207,10093,1,461,10,11,66,Fernando,Brayden,user1207Brayden10093
1208,user1208,10099,1,210,30,2,34,Peyton,Blake,user1208Blake10099
1209,user1209,10115,1,247,12,2,18,Conner,Hayden,user1209Hayden10115
1210,user1210,10131,0,247,14,3,22,Emily,Devin,user1210Devin10131
1211,user1211,10165,1,312,12,1,12,Madison,Cody,user1211Cody10165
1212,user1212,10169,1,69,4,2,10,Emma,Richard,user1212Richard10169
1213,user1213,10182,0,223,12,11,72,Olivia,Seth,user1213Seth10182
1214,user1214,10183,1,99,4,1,4,Hannah,Dominic,user1214Dominic10183
1215,user1215,10190,1,138,8,8,38,Abigail,Jaden,user1215Jaden10190
1216,user1216,10191,1,227,20,2,26,Isabella,Antonio,user1216Antonio10191
1217,user1217,10206,1,415,10,12,68,Samantha,Miguel,user1217Miguel10206
1218,user1218,10207,1,276,32,7,64,Elizabeth,Liam,user1218Liam10207
1219,user1219,10212,1,39,12,1,12,Ashley,Patrick,user1219Patrick10212
1220,user1220,10223,1,165,12,1,12,Alexis,Carson,user1220Carson10223
1221,user1221,10226,1,424,12,12,68,Sarah,Jesse,user1221Jesse10226
1222,user1222,10228,1,257,14,3,22,Sophia,Tristan,user1222Tristan10228
1223,user1223,10232,1,325,16,2,18,Alyssa,Alejandro,user1223Alejandro10232
1224,user1224,10238,1,247,14,12,64,Grace,Henry,user1224Henry10238
1225,user1225,10240,1,216,8,2,16,Ava,Victor,user1225Victor10240
1226,user1226,10248,0,193,12,1,12,Taylor,Trevor,user1226Trevor10248
1227,user1227,10254,0,275,24,1,24,Brianna,Bryce,user1227Bryce10254
1228,user1228,10278,1,184,4,1,4,Lauren,Jake,user1228Jake10278
1229,user1229,10285,1,303,18,2,22,Chloe,Riley,user1229Riley10285
1230,user1230,10286,1,80,10,2,18,Natalie,Colin,user1230Colin10286
1231,user1231,10289,1,263,16,2,22,Kayla,Jared,user1231Jared10289
1232,user1232,10291,1,73,16,2,24,Jessica,Jeremy,user1232Jeremy10291
1233,user1233,10293,1,46,8,1,8,Anna,Mark,user1233Mark10293
1234,user1234,10295,1,263,10,3,24,Victoria,Caden,user1234Caden10295
1235,user1235,10314,1,282,10,7,28,Mia,Garrett,user1235Garrett10314
1236,user1236,10330,0,17,4,1,4,Hailey,Parker,user1236Parker10330
1237,user1237,10340,1,407,14,8,34,Sydney,Marcus,user1237Marcus10340
1238,user1238,10351,1,192,18,6,38,Jasmine,Vincent,user1238Vincent10351
1239,user1239,10356,0,233,8,2,14,Julia,Kaleb,user1239Kaleb10356
1240,user1240,10365,1,359,12,12,78,Morgan,Kaden,user1240Kaden10365
1241,user1241,10370,1,300,12,2,18,Destiny,Brady,user1241Brady10370
1242,user1242,10372,1,154,16,8,36,Rachel,Colton,user1242Colton10372
1243,user1243,10386,1,195,10,1,10,Ella,Kenneth,user1243Kenneth10386
1244,user1244,10392,1,187,6,11,38,Kaitlyn,Joel,user1244Joel10392
1245,user1245,10403,1,314,12,2,16,Megan,Oscar,user1245Oscar10403
1246,user1246,10414,1,268,12,2,16,Katherine,Josiah,user1246Josiah10414
1247,user1247,10420,1,123,2,2,8,Savannah,Jorge,user1247Jorge10420
1248,user1248,10444,1,156,16,2,18,Jennifer,Ashton,user1248Ashton10444
1249,user1249,10447,1,226,2,1,2,Alexandra,Cooper,user1249Cooper10447
1250,user1250,10449,1,299,12,6,28,Allison,Tanner,user1250Tanner10449
1251,user1251,10457,1,255,4,1,4,Haley,Eduardo,user1251Eduardo10457
1252,user1252,10459,0,323,16,6,44,Maria,Paul,user1252Paul10459
1253,user1253,10477,1,133,6,2,12,Kaylee,Edward,user1253Edward10477
1254,user1254,10521,0,206,16,4,36,Lily,Ivan,user1254Ivan10521
1255,user1255,10529,1,310,30,2,36,Makayla,Preston,user1255Preston10529
1256,user1256,10530,1,27,20,1,20,Brooke,Maxwell,user1256Maxwell10530
1257,user1257,10541,1,189,4,11,30,Nicole,Alan,user1257Alan10541
1258,user1258,10552,1,364,2,9,42,Mackenzie,Levi,user1258Levi10552
1259,user1259,10570,1,92,8,4,30,Addison,Stephen,user1259Stephen10570
1260,user1260,10571,0,136,2,2,8,Stephanie,Grant,user1260Grant10571
1261,user1261,10577,1,167,8,2,14,Lillian,Nicolas,user1261Nicolas10577
1262,user1262,10583,1,159,10,2,14,Andrea,Dakota,user1262Dakota10583
1263,user1263,10591,0,72,10,1,10,Faith,Omar,user1263Omar10591
1264,user1264,10592,1,41,2,1,2,Zoe,Alexis,user1264Alexis10592
1265,user1265,10602,1,194,10,3,16,Kimberly,George,user1265George10602
1266,user1266,10607,0,82,14,2,16,Madeline,Eli,user1266Eli10607
1267,user1267,10619,1,132,16,6,30,Alexa,Collin,user1267Collin10619
1268,user1268,10653,1,152,16,1,16,Katelyn,Spencer,user1268Spencer10653
1269,user1269,10654,0,207,4,11,60,Gabriella,Gage,user1269Gage10654
1270,user1270,10656,1,313,16,12,62,Gabrielle,Max,user1270Max10656
1271,user1271,10669,1,259,14,2,22,Trinity,Ricardo,user1271Ricardo10669
1272,user1272,10689,1,127,2,3,12,Amanda,Cristian,user1272Cristian10689
1273,user1273,10695,1,346,2,10,52,Kylie,Derek,user1273Derek10695
1274,user1274,10696,1,220,2,2,6,Mary,Micah,user1274Micah10696
1275,user1275,10698,0,296,14,1,14,Paige,Brody,user1275Brody10698
1276,user1276,10700,0,116,14,2,20,Riley,Francisco,user1276Francisco10700
1277,user1277,10709,1,160,18,2,26,Leah,Nolan,user1277Nolan10709
1278,user1278,10728,1,332,8,7,42,Jenna,Ayden,user1278Ayden10728
1279,user1279,10733,0,207,4,2,12,Sara,Dalton,user1279Dalton10733
1280,user1280,10740,1,51,36,1,36,Rebecca,Shane,user1280Shane10740
1281,user1281,10741,1,239,16,1,16,Michelle,Peter,user1281Peter10741
1282,user1282,10744,1,72,8,1,8,Sofia,Damian,user1282Damian10744
1283,user1283,10749,1,362,2,6,20,Vanessa,Jeffrey,user1283Jeffrey10749
1284,user1284,10779,1,108,14,1,14,Jordan,Brendan,user1284Brendan10779
1285,user1285,10780,1,97,6,2,12,Angelina,Travis,user1285Travis10780
1286,user1286,10783,0,86,2,1,2,Caroline,Fernando,user1286Fernando10783
1287,user1287,10786,0,291,4,7,40,Avery,Peyton,user1287Peyton10786
1288,user1288,10800,1,262,28,10,80,Audrey,Conner,user1288Conner10800
1289,user1289,10806,1,415,12,9,60,Evelyn,Andres,user1289Andres10806
1290,user1290,10811,1,177,14,1,14,Maya,Javier,user1290Javier10811
1291,user1291,10812,1,174,14,4,28,Claire,Giovanni,user1291Giovanni10812
1292,user1292,10820,1,81,12,2,20,Autumn,Shawn,user1292Shawn10820
1293,user1293,10826,1,42,32,2,36,Jocelyn,Braden,user1293Braden10826
1294,user1294,10829,0,318,4,7,44,Ariana,Jonah,user1294Jonah10829
1295,user1295,10832,1,195,16,2,18,Nevaeh,Bradley,user1295Bradley10832
1296,user1296,10835,1,235,2,10,52,Arianna,Cesar,user1296Cesar10835
1297,user1297,10844,0,72,8,4,20,Jada,Emmanuel,user1297Emmanuel10844
1298,user1298,10845,1,291,14,1,14,Bailey,Nolan,user1298Nolan10845
1299,user1299,10848,1,173,10,1,10,Brooklyn,Ayden,user1299Ayden10848
1300,user1300,10850,1,193,34,11,82,Aaliyah,Dalton,user1300Dalton10850
1301,user1301,10869,0,273,2,4,12,Amber,Shane,user1301Shane10869
1302,user1302,10877,1,220,34,2,42,Isabel,Peter,user1302Peter10877
1303,user1303,10891,1,306,12,2,18,Mariah,Damian,user1303Damian10891
1304,user1304,10899,1,136,10,3,26,Danielle,Jeffrey,user1304Jeffrey10899
1305,user1305,10909,1,375,8,9,38,Melanie,Brendan,user1305Brendan10909
1306,user1306,10915,1,52,8,2,10,Sierra,Travis,user1306Travis10915
1307,user1307,10918,0,338,6,8,54,Erin,Fernando,user1307Fernando10918
1308,user1308,10919,0,310,16,2,18,Amelia,Peyton,user1308Peyton10919
1309,user1309,10928,1,95,32,2,40,Molly,Conner,user1309Conner10928
1310,user1310,10934,1,203,2,2,4,Isabelle,Anthony,user1310Anthony10934
1311,user1311,10935,1,152,12,2,18,Melissa,David,user1311David10935
1312,user1312,10936,1,178,8,2,12,Madelyn,Alexander,user1312Alexander10936
1313,user1313,10950,0,270,4,2,6,Jacqueline,Nicholas,user1313Nicholas10950
1314,user1314,10952,1,202,4,12,72,Marissa,Ryan,user1314Ryan10952
1315,user1315,10955,0,293,10,1,10,Angela,Tyler,user1315Tyler10955
1316,user1316,10956,1,207,24,2,30,Shelby,James,user1316James10956
1317,user1317,10957,1,263,12,2,20,Leslie,John,user1317John10957
1318,user1318,10960,0,67,10,1,10,Katie,Jonathan,user1318Jonathan10960
1319,user1319,10963,1,295,10,1,10,Jade,Noah,user1319Noah10963
1320,user1320,10964,1,175,14,11,68,Catherine,Brandon,user1320Brandon10964
1321,user1321,10978,1,294,10,3,22,Diana,Christian,user1321Christian10978
1322,user1322,10999,1,268,8,1,8,Aubrey,Dylan,user1322Dylan10999
1323,user1323,11007,1,39,30,1,30,Mya,Samuel,user1323Samuel11007
1324,user1324,11009,1,94,10,1,10,Amy,Benjamin,user1324Benjamin11009
1325,user1325,11010,0,216,2,9,46,Briana,Nathan,user1325Nathan11010
1326,user1326,11012,0,97,20,1,20,Sophie,Zachary,user1326Zachary11012
1327,user1327,11045,1,24,14,1,14,Gabriela,Logan,user1327Logan11045
1328,user1328,11050,0,334,2,7,26,Breanna,Justin,user1328Justin11050
1329,user1329,11055,1,329,2,2,6,Gianna,Gabriel,user1329Gabriel11055
1330,user1330,11061,0,313,12,2,20,Kennedy,Jose,user1330Jose11061
1331,user1331,11064,1,240,16,1,16,Gracie,Austin,user1331Austin11064
1332,user1332,11065,1,432,16,9,38,Peyton,Kevin,user1332Kevin11065
1333,user1333,11076,0,54,16,1,16,Adriana,Elijah,user1333Elijah11076
1334,user1334,11088,1,116,12,1,12,Christina,Caleb,user1334Caleb11088
1335,user1335,11097,1,305,30,1,30,Courtney,Robert,user1335Robert11097
1336,user1336,11111,1,134,12,1,12,Daniela,Thomas,user1336Thomas11111
1337,user1337,11113,1,101,16,2,22,Lydia,Jordan,user1337Jordan11113
1338,user1338,11118,1,318,6,2,14,Kathryn,Cameron,user1338Cameron11118
1339,user1339,11124,1,347,20,9,60,Valeria,Jack,user1339Jack11124
1340,user1340,11131,1,55,12,1,12,Layla,Hunter,user1340Hunter11131
1341,user1341,11133,1,71,2,2,4,Alexandria,Jackson,user1341Jackson11133
1342,user1342,11138,1,292,12,1,12,Natalia,Angel,user1342Angel11138
1343,user1343,11150,1,37,28,2,32,Angel,Isaiah,user1343Isaiah11150
1344,user1344,11179,1,133,16,4,36,Laura,Evan,user1344Evan11179
1345,user1345,11186,1,152,4,1,4,Charlotte,Isaac,user1345Isaac11186
1346,user1346,11203,1,112,4,1,4,Margaret,Luke,user1346Luke11203
1347,user1347,11216,1,179,16,3,34,Cheyenne,Mason,user1347Mason11216
1348,user1348,11220,0,23,14,1,14,Naomi,Jayden,user1348Jayden11220
1349,user1349,11234,0,337,10,10,66,Miranda,Jason,user1349Jason11234
1350,user1350,11249,1,109,2,1,2,Mikayla,Gavin,user1350Gavin11249
1351,user1351,11274,1,21,14,1,14,Kelsey,Aaron,user1351Aaron11274
1352,user1352,11289,0,160,6,5,22,Payton,Connor,user1352Connor11289
1353,user1353,11294,1,116,20,5,46,Ana,Aiden,user1353Aiden11294
1354,user1354,11295,1,135,8,4,22,Alicia,Aidan,user1354Aidan11295
1355,user1355,11311,1,182,10,4,34,Jillian,Kyle,user1355Kyle11311
1356,user1356,11314,1,298,10,1,10,Daisy,Juan,user1356Juan11314
1357,user1357,11315,0,316,26,8,72,Mckenzie,Charles,user1357Charles11315
1358,user1358,11342,0,142,14,3,26,Ashlyn,Luis,user1358Luis11342
1359,user1359,11343,1,121,8,1,8,Sabrina,Adam,user1359Adam11343
1360,user1360,11363,0,118,8,2,16,Caitlin,Lucas,user1360Lucas11363
1361,user1361,11370,1,293,8,2,12,Summer,Brian,user1361Brian11370
1362,user1362,11393,1,166,8,11,56,Ruby,Eric,user1362Eric11393
1363,user1363,11396,1,269,10,5,32,Valerie,Adrian,user1363Adrian11396
1364,user1364,11401,1,258,6,2,10,Rylee,Nathaniel,user1364Nathaniel11401
1365,user1365,11406,0,397,10,9,50,Skylar,Sean,user1365Sean11406
1366,user1366,11434,1,199,14,2,18,Lindsey,Alex,user1366Alex11434
1367,user1367,11439,0,56,14,1,14,Kelly,Carlos,user1367Carlos11439
1368,user1368,11455,1,234,2,1,2,Genesis,Bryan,user1368Bryan11455
1369,user1369,11456,1,185,14,8,54,Zoey,Ian,user1369Ian11456
1370,user1370,11457,1,46,10,2,14,Eva,Owen,user1370Owen11457
1371,user1371,11461,1,41,2,2,10,Sadie,Jesus,user1371Jesus11461
1372,user1372,11484,1,34,14,1,14,Emily,Landon,user1372Landon11484
1373,user1373,11486,1,193,14,2,18,Madison,Julian,user1373Julian11486
1374,user1374,11487,1,156,12,1,12,Emma,Chase,user1374Chase11487
1375,user1375,11491,1,216,16,2,18,Olivia,Cole,user1375Cole11491
1376,user1376,11495,1,240,10,1,10,Hannah,Diego,user1376Diego11495
1377,user1377,11499,1,107,22,1,22,Abigail,Jeremiah,user1377Jeremiah11499
1378,user1378,11504,1,232,26,1,26,Isabella,Steven,user1378Steven11504
1379,user1379,11520,1,199,22,5,50,Samantha,Sebastian,user1379Sebastian11520
1380,user1380,11536,0,395,10,11,36,Elizabeth,Xavier,user1380Xavier11536
1381,user1381,11548,0,201,22,2,28,Ashley,Timothy,user1381Timothy11548
1382,user1382,11550,0,319,22,11,50,Alexis,Carter,user1382Carter11550
1383,user1383,11551,1,81,4,2,10,Sarah,Wyatt,user1383Wyatt11551
1384,user1384,11554,0,79,26,1,26,Sophia,Brayden,user1384Brayden11554
1385,user1385,11558,1,281,2,2,8,Alyssa,Blake,user1385Blake11558
1386,user1386,11572,1,222,8,1,8,Grace,Hayden,user1386Hayden11572
1387,user1387,11584,1,73,14,1,14,Ava,Devin,user1387Devin11584
1388,user1388,11586,0,206,14,11,64,Taylor,Cody,user1388Cody11586
1389,user1389,11588,1,215,12,1,12,Brianna,Richard,user1389Richard11588
1390,user1390,11592,1,140,10,2,14,Lauren,Seth,user1390Seth11592
1391,user1391,11608,0,182,12,2,18,Chloe,Dominic,user1391Dominic11608
1392,user1392,11610,1,196,16,4,32,Natalie,Jaden,user1392Jaden11610
1393,user1393,11617,1,99,14,4,32,Kayla,Antonio,user1393Antonio11617
1394,user1394,11620,1,115,4,2,6,Jessica,Miguel,user1394Miguel11620
1395,user1395,11622,1,83,16,1,16,Anna,Liam,user1395Liam11622
1396,user1396,11627,1,287,6,3,22,Victoria,Patrick,user1396Patrick11627
1397,user1397,11635,1,156,14,6,32,Mia,Carson,user1397Carson11635
1398,user1398,11652,1,25,30,1,30,Hailey,Jesse,user1398Jesse11652
1399,user1399,11654,1,60,2,2,10,Sydney,Tristan,user1399Tristan11654
1400,user1400,11655,1,77,4,1,4,Jasmine,Alejandro,user1400Alejandro11655
1401,user1401,11682,1,275,14,3,20,Julia,Henry,user1401Henry11682
1402,user1402,11685,0,314,28,7,62,Morgan,Victor,user1402Victor11685
1403,user1403,11697,1,289,12,12,60,Destiny,Trevor,user1403Trevor11697
1404,user1404,11702,1,256,10,9,32,Rachel,Bryce,user1404Bryce11702
1405,user1405,11712,1,140,6,1,6,Ella,Jake,user1405Jake11712
1406,user1406,11720,1,267,16,2,20,Kaitlyn,Riley,user1406Riley11720
1407,user1407,11726,0,265,2,2,10,Megan,Colin,user1407Colin11726
1408,user1408,11727,1,100,16,2,20,Katherine,Jared,user1408Jared11727
1409,user1409,11730,0,125,14,2,16,Savannah,Jeremy,user1409Jeremy11730
1410,user1410,11734,1,326,4,2,6,Jennifer,Mark,user1410Mark11734
1411,user1411,11740,1,197,6,1,6,Alexandra,Caden,user1411Caden11740
1412,user1412,11741,0,243,14,11,78,Allison,Garrett,user1412Garrett11741
1413,user1413,11750,1,343,10,11,58,Haley,Parker,user1413Parker11750
1414,user1414,11753,1,152,14,6,36,Maria,Marcus,user1414Marcus11753
1415,user1415,11788,1,235,18,8,50,Kaylee,Vincent,user1415Vincent11788
1416,user1416,11797,1,302,8,1,8,Lily,Kaleb,user1416Kaleb11797
1417,user1417,11811,0,281,16,11,40,Makayla,Kaden,user1417Kaden11811
1418,user1418,11813,1,153,12,2,18,Brooke,Brady,user1418Brady11813
1419,user1419,11815,1,178,10,2,14,Nicole,Colton,user1419Colton11815
1420,user1420,11817,1,219,8,1,8,Mackenzie,Kenneth,user1420Kenneth11817
1421,user1421,11826,0,39,4,1,4,Addison,Joel,user1421Joel11826
1422,user1422,11858,1,335,10,12,72,Stephanie,Oscar,user1422Oscar11858
1423,user1423,11865,1,370,14,12,68,Lillian,Josiah,user1423Josiah11865
1424,user1424,11867,1,292,36,2,40,Andrea,Jorge,user1424Jorge11867
1425,user1425,11870,0,267,8,10,60,Faith,Ashton,user1425Ashton11870
1426,user1426,11877,1,80,34,1,34,Zoe,Cooper,user1426Cooper11877
1427,user1427,11878,0,246,10,6,22,Kimberly,Tanner,user1427Tanner11878
1428,user1428,11886,0,98,10,1,10,Madeline,Eduardo,user1428Eduardo11886
1429,user1429,11888,1,65,14,1,14,Alexa,Paul,user1429Paul11888
1430,user1430,11889,1,366,10,9,36,Katelyn,Edward,user1430Edward11889
1431,user1431,11896,1,429,14,11,74,Gabriella,Ivan,user1431Ivan11896
1432,user1432,11901,1,161,4,1,4,Gabrielle,Preston,user1432Preston11901
1433,user1433,11923,1,121,16,6,36,Trinity,Maxwell,user1433Maxwell11923
1434,user1434,11937,1,140,6,1,6,Amanda,Alan,user1434Alan11937
1435,user1435,11941,0,257,22,1,22,Kylie,Levi,user1435Levi11941
1436,user1436,11943,1,274,16,2,24,Mary,Stephen,user1436Stephen11943
1437,user1437,11960,1,43,2,2,4,Paige,Grant,user1437Grant11960
1438,user1438,11965,1,62,8,2,12,Riley,Nicolas,user1438Nicolas11965
1439,user1439,11967,0,165,14,2,16,Leah,Dakota,user1439Dakota11967
1440,user1440,11978,1,36,16,2,20,Jenna,Omar,user1440Omar11978
1441,user1441,11980,1,319,10,10,70,Sara,Alexis,user1441Alexis11980
1442,user1442,11994,0,293,12,2,14,Rebecca,George,user1442George11994
1443,user1443,11996,1,163,28,2,32,Michelle,Eli,user1443Eli11996
1444,user1444,12000,0,270,4,1,4,Sofia,Collin,user1444Collin12000
1445,user1445,12006,1,132,34,5,62,Vanessa,Spencer,user1445Spencer12006
1446,user1446,12008,1,131,12,5,38,Jordan,Gage,user1446Gage12008
1447,user1447,12011,1,274,20,7,52,Angelina,Max,user1447Max12011
1448,user1448,12014,0,263,10,1,10,Caroline,Ricardo,user1448Ricardo12014
1449,user1449,12018,1,204,14,12,60,Avery,Cristian,user1449Cristian12018
1450,user1450,12020,1,218,2,11,26,Audrey,Derek,user1450Derek12020
1451,user1451,12026,0,102,16,1,16,Evelyn,Micah,user1451Micah12026
1452,user1452,12036,0,71,4,2,10,Maya,Brody,user1452Brody12036
1453,user1453,12042,1,152,16,2,22,Claire,Francisco,user1453Francisco12042
1454,user1454,12064,1,183,8,2,14,Autumn,Nolan,user1454Nolan12064
1455,user1455,12065,1,88,16,2,22,Jocelyn,Ayden,user1455Ayden12065
1456,user1456,12088,1,145,4,2,8,Ariana,Dalton,user1456Dalton12088
1457,user1457,12092,0,59,14,2,22,Nevaeh,Shane,user1457Shane12092
1458,user1458,12098,1,200,30,4,44,Arianna,Peter,user1458Peter12098
1459,user1459,12106,1,199,12,1,12,Jada,Damian,user1459Damian12106
1460,user1460,12108,1,126,4,5,28,Bailey,Jeffrey,user1460Jeffrey12108
1461,user1461,12121,1,232,30,1,30,Brooklyn,Brendan,user1461Brendan12121
1462,user1462,12142,0,415,16,10,70,Aaliyah,Travis,user1462Travis12142
1463,user1463,12149,0,267,10,9,34,Amber,Fernando,user1463Fernando12149
1464,user1464,12161,0,124,2,1,2,Isabel,Peyton,user1464Peyton12161
1465,user1465,12166,1,254,12,3,26,Mariah,Conner,user1465Conner12166
1466,user1466,12183,0,131,14,7,28,Danielle,Andres,user1466Andres12183
1467,user1467,12184,0,324,14,2,22,Melanie,Javier,user1467Javier12184
1468,user1468,12190,0,128,14,2,20,Sierra,Giovanni,user1468Giovanni12190
1469,user1469,12192,1,300,4,8,44,Erin,Shawn,user1469Shawn12192
1470,user1470,12202,1,250,34,12,68,Amelia,Braden,user1470Braden12202
1471,user1471,12205,0,215,10,1,10,Molly,Jonah,user1471Jonah12205
1472,user1472,12232,1,128,10,6,24,Isabelle,Bradley,user1472Bradley12232
1473,user1473,12244,0,403,10,9,46,Melissa,Cesar,user1473Cesar12244
1474,user1474,12258,1,171,16,2,18,Madelyn,Emmanuel,user1474Emmanuel12258
1475,user1475,12262,0,214,2,2,8,Jacqueline,Manuel,user1475Manuel12262
1476,user1476,12267,1,304,10,1,10,Marissa,Edgar,user1476Edgar12267
1477,user1477,12271,0,160,4,3,10,Angela,Mario,user1477Mario12271
1478,user1478,12272,1,298,8,1,8,Shelby,Erik,user1478Erik12272
1479,user1479,12298,1,224,10,6,36,Leslie,Edwin,user1479Edwin12298
1480,user1480,12309,0,444,2,12,60,Katie,Johnathan,user1480Johnathan12309
1481,user1481,12320,1,65,14,1,14,Jade,Devon,user1481Devon12320
1482,user1482,12321,0,124,12,2,14,Catherine,Damian,user1482Damian12321
1483,user1483,12338,1,280,14,2,22,Diana,Jeffrey,user1483Jeffrey12338
1484,user1484,12344,0,296,10,6,44,Aubrey,Brendan,user1484Brendan12344
1485,user1485,12348,0,192,8,2,16,Mya,Travis,user1485Travis12348
1486,user1486,12359,0,279,12,1,12,Amy,Fernando,user1486Fernando12359
1487,user1487,12361,1,192,14,1,14,Briana,Peyton,user1487Peyton12361
1488,user1488,12365,1,236,14,1,14,Sophie,Conner,user1488Conner12365
1489,user1489,12366,1,270,16,4,36,Gabriela,Andres,user1489Andres12366
1490,user1490,12384,0,252,14,2,16,Breanna,Javier,user1490Javier12384
1491,user1491,12388,0,225,30,1,30,Gianna,Giovanni,user1491Giovanni12388
1492,user1492,12394,1,147,14,1,14,Kennedy,Shawn,user1492Shawn12394
1493,user1493,12400,1,387,30,12,80,Gracie,Braden,user1493Braden12400
1494,user1494,12407,0,188,28,2,30,Peyton,Jonah,user1494Jonah12407
1495,user1495,12424,1,23,10,1,10,Adriana,Bradley,user1495Bradley12424
1496,user1496,12427,1,43,16,2,22,Christina,Cesar,user1496Cesar12427
1497,user1497,12428,0,194,10,6,22,Courtney,Emmanuel,user1497Emmanuel12428
1498,user1498,12450,1,29,16,1,16,Daniela,Manuel,user1498Manuel12450
1499,user1499,12452,0,285,16,2,22,Lydia,Edgar,user1499Edgar12452
1500,user1500,12457,1,311,18,1,18,Kathryn,Mario,user1500Mario12457
1501,user1501,12478,1,269,10,1,10,Valeria,Erik,user1501Erik12478
1502,user1502,12481,1,103,18,4,34,Layla,Edwin,user1502Edwin12481
1503,user1503,12503,1,230,20,2,24,Alexandria,Johnathan,user1503Johnathan12503
1504,user1504,12510,0,176,6,2,8,Natalia,Devon,user1504Devon12510
1505,user1505,12529,1,125,6,5,20,Angel,Erick,user1505Erick12529
1506,user1506,12534,0,255,10,2,16,Laura,Wesley,user1506Wesley12534
1507,user1507,12547,0,67,8,1,8,Charlotte,Oliver,user1507Oliver12547
1508,user1508,12555,0,161,10,7,34,Margaret,Trenton,user1508Trenton12555
1509,user1509,12559,1,356,12,9,62,Cheyenne,Hector,user1509Hector12559
1510,user1510,12560,0,297,12,1,12,Naomi,Malachi,user1510Malachi12560
1511,user1511,12562,1,177,2,1,2,Miranda,Jalen,user1511Jalen12562
1512,user1512,12565,0,286,4,1,4,Mikayla,Raymond,user1512Raymond12565
1513,user1513,12568,1,214,22,8,56,Kelsey,Gregory,user1513Gregory12568
1514,user1514,12573,1,376,10,7,40,Payton,Abraham,user1514Abraham12573
1515,user1515,12581,1,192,12,1,12,Ana,Elias,user1515Elias12581
1516,user1516,12582,1,102,16,1,16,Alicia,Leonardo,user1516Leonardo12582
